No,file,Cd,diff,percent
8170,bd126a2bb26360f8a6acaa294b899272_aug_flip,0.367775814,0.0052768,0.014347871
8171,bd29875d6aa7be1b2a80b185a779af6c_flip,0.36068544,0.0090253,0.025022635
8172,bd29875d6aa7be1b2a80b185a779af6c_aug_flip,0.358875424,0.0017658,0.00492037
8173,bd33b9efe58ebefa99f8616cdb5dd27c_flip,0.379434823,0.0042987,0.011329218
8174,bd33b9efe58ebefa99f8616cdb5dd27c_aug_flip,0.37365031,0.0032859,0.008794051
8175,bd52c677dbce1c315196e76714812e84_aug_flip,0.338692094,0.0248381,0.07333534
8176,bd67d73a6345a297dd141480e2c154d3_flip,0.710102252,0.0063206,0.008900972
8177,bd67d73a6345a297dd141480e2c154d3_aug_flip,0.714644918,0.008925,0.01248872
8178,bd84df87e6085026cfecb6c9c824fc6_flip,0.48488864,0.0027769,0.005726882
8179,bd84df87e6085026cfecb6c9c824fc6_aug_flip,0.492279518,0.0023981,0.004871419
8180,bd881248b19765b1e073a075c2b79d04_flip,0.411477092,0.018076,0.043929541
8181,bd881248b19765b1e073a075c2b79d04_aug_flip,0.409420825,0.0100853,0.02463309
8182,be7fe5cfda34ba052e877e82c90c24d_flip,0.322750348,0.010499,0.032529787
8183,be7fe5cfda34ba052e877e82c90c24d_aug_flip,0.322562061,0.0086428,0.026794224
8184,be86ce7f7aec3ad4f9e07ddc212a2f71_aug_flip,0.520826388,0.0322168,0.061857081
8185,beedf39c8f5709bea9fe1734a6086750_flip,0.339900198,0.0091968,0.027057354
8186,beedf39c8f5709bea9fe1734a6086750_aug_flip,0.329989437,0.004314,0.013073146
8187,bf0e8d944ba4843e94e7e8e27399daf7_flip,0.330099685,0.0001782,0.000539837
8188,bf0e8d944ba4843e94e7e8e27399daf7_aug_flip,0.334039618,0.0001469,0.000439768
8189,bf506399c934c6b3c3eedd6d54e2a52_flip,0.398876931,0.0026819,0.006723628
8190,bf506399c934c6b3c3eedd6d54e2a52_aug_flip,0.395707418,0.0023709,0.005991548
8191,bf7efe509caf42cb7481cee66aa2b2f4_aug_flip,0.362663022,0.0081341,0.02242881
8192,bfa01c632be2eb06e8a3b392b986583_flip,0.429427577,0.0115285,0.026846203
8193,bfa01c632be2eb06e8a3b392b986583_aug_flip,0.425000851,0.0070718,0.016639496
8194,bfa0a0a7862c2cf3c2179f10f381de6d_flip,0.521124471,0.0512614,0.098366902
8195,bfa0a0a7862c2cf3c2179f10f381de6d_aug_flip,0.524590859,0.0393686,0.075046294
8196,bfb3f5227acaca8a2f20449572a3a77c_flip,0.372171504,0.0165626,0.044502601
8197,bfb3f5227acaca8a2f20449572a3a77c_aug_flip,0.372254753,0.0123261,0.033112002
8198,c00e0066715c2226921cb81cb1632a5e_flip,0.424246215,0.0013955,0.003289363
8199,c033fb1c91079242ed3696d854eee1ec_flip,0.336883171,0.0057607,0.017099993
8200,c033fb1c91079242ed3696d854eee1ec_aug_flip,0.327025255,0.0056425,0.017254019
8201,c042bc1ce87373dd2f20449572a3a77c_flip,0.36634841,0.0073414,0.020039394
8202,c042bc1ce87373dd2f20449572a3a77c_aug_flip,0.356244963,0.0029916,0.008397592
8203,c0aeb1f7a3fa4e2aea914417bf582f8a_flip,0.444697219,0.0119487,0.026869293
8204,c0aeb1f7a3fa4e2aea914417bf582f8a_aug_flip,0.463169941,0.0023656,0.005107413
8205,c0b9eb823b9fff9a2764cfba57a5de73_flip,0.496217713,0.0131748,0.026550443
8206,c0b9eb823b9fff9a2764cfba57a5de73_aug_flip,0.490010945,0.0131558,0.026847972
8207,c10e98129ac9f3f85f18791a3810561c_flip,0.462182404,0.0171393,0.037083411
8208,c10e98129ac9f3f85f18791a3810561c_aug_flip,0.462254614,0.0120134,0.025988708
8209,c11889acd5f707d9becf71e2e014ff6f_flip,0.453863806,0.0077646,0.017107775
8210,c11889acd5f707d9becf71e2e014ff6f_aug_flip,0.464632955,0.0043951,0.009459295
8211,c14adca7bd462b56a467e615a14bf848_flip,0.592610808,0.0008946,0.001509591
8212,c14adca7bd462b56a467e615a14bf848_aug_flip,0.586792608,0.0015545,0.002649147
8213,c164b4d804b9ac78e30bdcd3135786b_flip,0.344692842,0.0099316,0.028812899
8214,c164b4d804b9ac78e30bdcd3135786b_aug_flip,0.334059084,0.0052178,0.015619393
8215,c18c78cf54b60f078e62780ddf14e62c_flip,0.437265423,0.004042,0.009243813
8216,c18c78cf54b60f078e62780ddf14e62c_aug_flip,0.441334353,0.0034735,0.00787045
8217,c197b7bb2d1cbcb79393793f9cf3dbea_flip,0.434423638,0.0256055,0.058941314
8218,c197b7bb2d1cbcb79393793f9cf3dbea_aug_flip,0.420758853,0.0018768,0.004460512
8219,c20ff7778ca2b8ca86ac29addefc0f11_flip,0.37800036,0.0129889,0.034362137
8220,c20ff7778ca2b8ca86ac29addefc0f11_aug_flip,0.417510367,0.0593974,0.142265689
8221,c210ee47efea83b9c2876b98c07c9251_flip,0.513993967,0.0333598,0.064903096
8222,c210ee47efea83b9c2876b98c07c9251_aug_flip,0.511206296,0.0483723,0.094623835
8223,c234638891f21417ec5e3fe5c33367cf_flip,0.390804906,0.0064846,0.016592934
8224,c234638891f21417ec5e3fe5c33367cf_aug_flip,0.38963291,0.0020719,0.005317569
8225,c23a65ae787245248580e2c19c4f9aaf_aug_flip,0.456720743,0.0012265,0.002685448
8226,c2467fec08734fc81e1473be174fcabe_flip,0.366802113,0.0078535,0.021410727
8227,c2467fec08734fc81e1473be174fcabe_aug_flip,0.36254609,0.0040467,0.011161891
8228,c28013f34ff38556b15e1113a249732_flip,0.461386904,0.0032183,0.006975274
8229,c2adec4dfc0dd05b2e877e82c90c24d_flip,0.40493255,0.0152349,0.037623303
8230,c2adec4dfc0dd05b2e877e82c90c24d_aug_flip,0.411598192,0.0107032,0.026004001
8231,c2b65f0c0fff1b65d2cbbab38e40f01b_flip,0.573090204,0.0430597,0.07513599
8232,c2b65f0c0fff1b65d2cbbab38e40f01b_aug_flip,0.547217406,0.0396651,0.072485085
8233,c2b8934dab141d5ee93e51042254a95f_flip,0.468145648,0.0015495,0.003309867
8234,c2b8934dab141d5ee93e51042254a95f_aug_flip,0.454659482,0.0004994,0.001098404
8235,c2bffd94c6b4d0afee5cd68a47a011de_flip,0.399376058,0.0235382,0.058937434
8236,c2bffd94c6b4d0afee5cd68a47a011de_aug_flip,0.397770651,0.0220933,0.055542811
8237,c3842605789243de9bc0c5b67eaafbc_flip,0.29631489,0.0090331,0.030484799
8238,c3858a8b73dcb137e3bdba9430565083_flip,0.418110027,0.0009609,0.002298199
8239,c3858a8b73dcb137e3bdba9430565083_aug_flip,0.404448929,0.0007064,0.001746574
8240,c402eb81601cc521fd3768d0d0b67b6e_flip,0.288622692,0.0130581,0.045242804
8241,c402eb81601cc521fd3768d0d0b67b6e_aug_flip,0.3065312,0.0336499,0.109776427
8242,c411b322791a19bf633e20b6fb711c5f_flip,0.497806092,0.0024698,0.00496137
8243,c411b322791a19bf633e20b6fb711c5f_aug_flip,0.517680369,0.0007119,0.001375173
8244,c42826575997138c6e8589d29c10dfbe_flip,0.389430413,0.0002096,0.000538222
8245,c42826575997138c6e8589d29c10dfbe_aug_flip,0.4000365,0.0257466,0.064360627
8246,c437ac9afb9d245c183c389d59b59c54_flip,0.425084856,0.0179197,0.042155583
8247,c437ac9afb9d245c183c389d59b59c54_aug_flip,0.440171406,0.0240758,0.05469642
8248,c437ca6c0ffcd7779ea5c205086e2a63_flip,0.352698029,0.0163727,0.046421297
8249,c437ca6c0ffcd7779ea5c205086e2a63_aug_flip,0.34544768,0.0124524,0.036047137
8250,c43b1ebad0ba016a7fd25564c2e888e_flip,0.396121637,0.0196644,0.049642327
8251,c43b1ebad0ba016a7fd25564c2e888e_aug_flip,0.423461431,0.0341826,0.080721873
8252,c44111ca55c697117fbfaeeb4819ffd2_flip,0.3475511,0.027722,0.07976381
8253,c44111ca55c697117fbfaeeb4819ffd2_aug_flip,0.368925153,0.0308176,0.083533475
8254,c4744d66623e04b7518f93fcf50bd8df_flip,0.357438585,0.0171667,0.048026992
8255,c4744d66623e04b7518f93fcf50bd8df_aug_flip,0.345880086,0.0045791,0.013238981
8256,c4760e7afabc1cbda3fb605ba6f0d0bb_flip,0.363808079,0.0177303,0.048735311
8257,c4760e7afabc1cbda3fb605ba6f0d0bb_aug_flip,0.366327196,0.0114571,0.031275592
8258,c49370c0bdd301b6c1edc4b12da3351f_flip,0.36493006,0.0005907,0.001618666
8259,c49370c0bdd301b6c1edc4b12da3351f_aug_flip,0.364855841,0.0006359,0.00174288
8260,c4bad2da39f8021b3554e683803baa4c_flip,0.386665329,0.0091505,0.023665168
8261,c4bad2da39f8021b3554e683803baa4c_aug_flip,0.371482259,0.0036298,0.009771126
8262,c4d49c0625be70c417da7541f1b2fa76_flip,0.354279013,0.0164789,0.046513904
8263,c4d49c0625be70c417da7541f1b2fa76_aug_flip,0.345027427,0.0059093,0.017127044
8264,c4f6540454e65939921cb81cb1632a5e_flip,0.37117035,0.0109918,0.029613896
8265,c4f6540454e65939921cb81cb1632a5e_aug_flip,0.386380027,0.0128698,0.033308658
8266,c533f47ffa4d9b8b322560b038dca1ef_flip,0.316258188,0.0148832,0.047060283
8267,c533f47ffa4d9b8b322560b038dca1ef_aug_flip,0.316573343,0.0301993,0.095394324
8268,c54586fc90acb4d0a46498323e7a9af5_flip,0.360920413,0.0070357,0.019493771
8269,c54586fc90acb4d0a46498323e7a9af5_aug_flip,0.383272031,0.0171958,0.044865784
8270,c54dbefca6290ee8a3b392b986583_flip,0.370576285,0.0171593,0.046304366
8271,c54dbefca6290ee8a3b392b986583_aug_flip,0.353356824,0.0097955,0.02772127
8272,c569b74d9bbcf6aabc5845a373118df7_aug_flip,0.378769555,0.0362491,0.095702254
8273,c58db3209e58872556f3b9566f5b3b77_flip,0.392344877,0.0065719,0.016750314
8274,c58db3209e58872556f3b9566f5b3b77_aug_flip,0.377909008,0.0015608,0.004130095
8275,c59e3f28f42e6ca3186fee06ae26176f_flip,0.418193769,0.0009238,0.002209024
8276,c59e3f28f42e6ca3186fee06ae26176f_aug_flip,0.412475016,0.0081849,0.019843384
8277,c5a233924c8769229390289d808de1d3_flip,0.421529763,0.0030154,0.007153469
8278,c5a233924c8769229390289d808de1d3_aug_flip,0.419374969,0.0028116,0.006704263
8279,c5ca1b2c4736dd15754c34ddad429bc5_flip,0.459050837,0.0064993,0.014158127
8280,c5ca1b2c4736dd15754c34ddad429bc5_aug_flip,0.490752645,0.0461937,0.094128275
8281,c5f5f052277c0151b81c01b6d1d4be08_flip,0.436528942,0.0277303,0.063524539
8282,c5f5f052277c0151b81c01b6d1d4be08_aug_flip,0.438460641,0.0395086,0.090107518
8283,c5f77a00c9cae334cfd826dd468a5497_flip,0.433166569,0.0048724,0.011248329
8284,c5f77a00c9cae334cfd826dd468a5497_aug_flip,0.452027622,0.0212195,0.046942928
8285,c5fe05350a8dc03dbb195c9c4c7ff969_flip,0.391515635,0.0022956,0.005863367
8286,c5fe05350a8dc03dbb195c9c4c7ff969_aug_flip,0.374648643,0.0158912,0.042416275
8287,c6191031c1d685d580360680c1602c7d_flip,0.423881783,0.0002652,0.000625646
8288,c6191031c1d685d580360680c1602c7d_aug_flip,0.43851691,0.0010293,0.00234723
8289,c6441f127d51e478f0fb72d24c42a39_flip,0.409064598,0.0594525,0.145337681
8290,c6441f127d51e478f0fb72d24c42a39_aug_flip,0.368797867,0.0259626,0.070397913
8291,c6762641f741acc2a19bced881c9e641_flip,0.481708142,0.0275559,0.057204555
8292,c6762641f741acc2a19bced881c9e641_aug_flip,0.475644565,0.0370521,0.077898714
8293,c68e69585fcff0c9a78cb4f1b66f009e_flip,0.468197638,0.0062353,0.013317666
8294,c68e69585fcff0c9a78cb4f1b66f009e_aug_flip,0.467361682,0.0045132,0.009656761
8295,c693aadd8d1ad27dd536c1ebda275556_flip,0.297932958,0.0022917,0.007691999
8296,c693aadd8d1ad27dd536c1ebda275556_aug_flip,0.29815719,0.0142776,0.04788615
8297,c6a7b37a33b5eef728af9bd424dcd6fa_flip,0.299344037,0.000129,0.000430942
8298,c6a7b37a33b5eef728af9bd424dcd6fa_aug_flip,0.311761682,0.0004189,0.001343655
8299,c6ab70b8319d7f2451751fb7affef409_flip,0.417326573,0.0013202,0.00316347
8300,c6ab70b8319d7f2451751fb7affef409_aug_flip,0.409540425,0.0024716,0.006035057
8301,c6b81047c6b87ce19393793f9cf3dbea_flip,0.42143394,0.0217923,0.051709884
8302,c6b81047c6b87ce19393793f9cf3dbea_aug_flip,0.418170631,0.0114053,0.027274273
8303,c6ca5b48d1e5f5ab89442e34f9143192_flip,0.488924494,0.0105394,0.021556294
8304,c6ca5b48d1e5f5ab89442e34f9143192_aug_flip,0.504033327,0.0136501,0.027081741
8305,c7205c6c657daed1ecabc5c9d5c21b7f_flip,0.380851863,0.045752,0.120130697
8306,c7205c6c657daed1ecabc5c9d5c21b7f_aug_flip,0.387403227,0.0650014,0.167787451
8307,c721c1e89e68e01fec4be884ee173bab_flip,0.508046956,0.0159537,0.031402019
8308,c721c1e89e68e01fec4be884ee173bab_aug_flip,0.514283576,0.0193506,0.037626323
8309,c74f844b88881eb3d9f8911ce020a037_flip,0.377264665,0.0214756,0.056924494
8310,c74f844b88881eb3d9f8911ce020a037_aug_flip,0.368008218,0.0082751,0.022486183
8311,c797f54484f7240b9b58a6529594c9d_flip,0.599424248,0.0515359,0.085975668
8312,c797f54484f7240b9b58a6529594c9d_aug_flip,0.584586702,0.040367,0.069052204
8313,c7bd3c33967a3f80d292079a67d9d7f4_flip,0.681193565,0.0093185,0.013679665
8314,c7bd3c33967a3f80d292079a67d9d7f4_aug_flip,0.670685718,0.0117781,0.01756128
8315,c7ce82b4b1e795b0cfd826dd468a5497_flip,0.357562952,0.0122669,0.034306966
8316,c7ce82b4b1e795b0cfd826dd468a5497_aug_flip,0.366766943,0.0129557,0.035324067
8317,c7d44a88ce14946e2cb6023ff20a04d2_aug_flip,0.370234402,0.0103454,0.027942838
8318,c7e48b392f64f8dd53c68c05500ba5d6_flip,0.331895419,0.0105509,0.031789833
8319,c7e48b392f64f8dd53c68c05500ba5d6_aug_flip,0.333657694,0.0082943,0.02485871
8320,c7f0f11bac03a941dd141480e2c154d3_flip,0.330883354,0.007661,0.023153174
8321,c7f0f11bac03a941dd141480e2c154d3_aug_flip,0.336031175,0.0108859,0.032395506
8322,c849164176944e08e39b6a0d304ab967_flip,0.33667694,0.0253443,0.075277802
8323,c849164176944e08e39b6a0d304ab967_aug_flip,0.349799178,0.0173356,0.049558721
8324,c8b196595745bbd241c181f4a7e1bfa5_flip,0.486105252,0.013529,0.027831421
8325,c8b196595745bbd241c181f4a7e1bfa5_aug_flip,0.490435398,0.0064546,0.013160959
8326,c8fa4fd7fc424121932abeb6e2fd4072_flip,0.348031977,0.0083736,0.024059858
8327,c8fa4fd7fc424121932abeb6e2fd4072_aug_flip,0.341340806,0.0057915,0.016966914
8328,c916164d0e5c667a75ef328fc121b1c5_flip,0.526929173,0.0003083,0.000585088
8329,c916164d0e5c667a75ef328fc121b1c5_aug_flip,0.521256871,0.0003875,0.000743395
8330,c916995933ef11a19ea5c205086e2a63_flip,0.401705323,0.01551,0.038610392
8331,c916995933ef11a19ea5c205086e2a63_aug_flip,0.392133737,0.0117081,0.029857416
8332,c92ef17bef6471f72a9eb0f146e94477_flip,0.314840475,0.000461,0.001464234
8333,c92ef17bef6471f72a9eb0f146e94477_aug_flip,0.307164039,0.0002837,0.000923611
8334,c9768cb8729ce4e4b98ab4a73f593e11_flip,0.558387813,0.0245295,0.043929146
8335,c9768cb8729ce4e4b98ab4a73f593e11_aug_flip,0.578977486,0.0243143,0.041995243
8336,c99ebb7e6c0349cb5c89cb888e5eb2ae_flip,0.383285077,0.0117132,0.030560021
8337,c99ebb7e6c0349cb5c89cb888e5eb2ae_aug_flip,0.377031604,0.0037828,0.010033111
8338,c9a7f0040efc43f187dc1da2515df8f7_flip,0.4238714,0.0123622,0.029164978
8339,c9a7f0040efc43f187dc1da2515df8f7_aug_flip,0.414369094,0.0036265,0.008751859
8340,ca2afc2fe7c58dcf3343f5fadc4a2136_flip,0.2989751,0.0294598,0.098535965
8341,ca2afc2fe7c58dcf3343f5fadc4a2136_aug_flip,0.312266229,0.0253938,0.081320993
8342,ca50bffbbf4f08dca25a24ca2c24b5c4_flip,0.373393931,0.000533,0.001427447
8343,ca50bffbbf4f08dca25a24ca2c24b5c4_aug_flip,0.372661265,0.0003957,0.001061822
8344,ca7a71681063767994a3466f8481f8a_flip,0.221727644,0.0054142,0.024418245
8345,ca7a71681063767994a3466f8481f8a_aug_flip,0.231475245,0.0014049,0.006069332
8346,ca85286b0ff3b33b16abce8cb03e7794_flip,0.462902244,0.0063431,0.013702893
8347,ca85286b0ff3b33b16abce8cb03e7794_aug_flip,0.453183169,0.0038528,0.00850164
8348,caa26e8b5033be6ac02f176e44f0fcec_flip,0.46247846,0.0109953,0.023774729
8349,caa26e8b5033be6ac02f176e44f0fcec_aug_flip,0.462620716,0.0060349,0.013045028
8350,caac0d2658c2189151cd90e1c7c07656_flip,0.361647263,0.0095246,0.026336712
8351,cac0b012145adbf199399ee63318a21b_flip,0.380913975,0.0090563,0.023775184
8352,cac0b012145adbf199399ee63318a21b_aug_flip,0.402499933,0.0131026,0.032553049
8353,cac545b31a28c563668b32dae5dc9843_flip,0.322310858,0.0022857,0.007091601
8354,cac545b31a28c563668b32dae5dc9843_aug_flip,0.331224816,0.0091728,0.027693577
8355,cb56bebe77a26fdabecf71e2e014ff6f_flip,0.393562646,0.0037051,0.009414257
8356,cb56bebe77a26fdabecf71e2e014ff6f_aug_flip,0.402536304,0.0056116,0.013940606
8357,cb5fd4e2c29b9193a134736201a79843_flip,0.412883792,0.0130179,0.031529211
8358,cb5fd4e2c29b9193a134736201a79843_aug_flip,0.396079816,0.0061817,0.015607208
8359,cb9614f3b0f0f9d67a7381193963f92e_flip,0.465535323,0.0104502,0.022447706
8360,cb9614f3b0f0f9d67a7381193963f92e_aug_flip,0.473802602,0.0274218,0.057876001
8361,cbe2dc469c47bb80425b2c354eccabaf_flip,0.468698585,0.0465254,0.099265075
8362,cbe2dc469c47bb80425b2c354eccabaf_aug_flip,0.466148331,0.0561541,0.120464016
8363,cc0c058e2eca523051fb05589f6b0d0e_flip,0.404909106,0.0003903,0.00096392
8364,cc0c058e2eca523051fb05589f6b0d0e_aug_flip,0.416049902,0.0012242,0.002942435
8365,cc32e1fb3be07a942ea8e4c752a397ac_flip,0.580435162,0.0101634,0.017509966
8366,cc32e1fb3be07a942ea8e4c752a397ac_aug_flip,0.587380798,0.018202,0.030988415
8367,cc6489afc2f925823505e48e4fe20c28_aug_flip,0.416720849,0.0195819,0.046990449
8368,cc7f51159a1a12fea7fd25564c2e888e_flip,0.424677471,0.0121668,0.028649507
8369,cc7f51159a1a12fea7fd25564c2e888e_aug_flip,0.430071947,0.012942,0.030092639
8370,cc8b44ddf6ec80fffd8e7b05498794b9_flip,0.291371815,0.0100168,0.034378068
8371,cc8b44ddf6ec80fffd8e7b05498794b9_aug_flip,0.298904241,0.0086558,0.028958438
8372,ccac541c0db2044736815730d7fe4119_flip,0.376827242,0.0008346,0.002214808
8373,ccac541c0db2044736815730d7fe4119_aug_flip,0.365500686,0.0054367,0.014874664
8374,ccca16b8302bc8bd13ded1857c15b5b6_flip,0.456087629,0.0005139,0.001126757
8375,ccca16b8302bc8bd13ded1857c15b5b6_aug_flip,0.454651884,0.0015551,0.003420419
8376,ccdd144f89a78f5c554ecfc23d9fc570_aug_flip,0.378835543,0.0165978,0.043812679
8377,cce33c56b1c83237c7b48e36e31209b9_aug_flip,0.359125955,0.0082149,0.022874704
8378,cd24768b45ef5efcb1bb46d2556ba67d_flip,0.406373821,0.0143689,0.035358823
8379,cd24768b45ef5efcb1bb46d2556ba67d_aug_flip,0.425949292,0.0376173,0.088314033
8380,cd303209ae32b642ad1f278e1513f3b7_flip,0.509406423,0.0291669,0.05725664
8381,cd303209ae32b642ad1f278e1513f3b7_aug_flip,0.522181157,0.044464,0.085150526
8382,cd3db50308c852a02630fc4a206fe3d7_flip,0.407098183,0.0001641,0.000403097
8383,cd3db50308c852a02630fc4a206fe3d7_aug_flip,0.3891712,0.0016336,0.004197638
8384,cd453676206a94394033826da8c9e89d_flip,0.314609352,0.0083009,0.026384785
8385,cd453676206a94394033826da8c9e89d_aug_flip,0.300115076,0.0055537,0.018505235
8386,cd7feedd6041209131ac5fb37e6c8324_flip,0.457550865,0.0052509,0.011476101
8387,cd7feedd6041209131ac5fb37e6c8324_aug_flip,0.448380243,0.0051933,0.011582357
8388,cd85df142f1999e5f38ed4497f2c53c_flip,0.440731775,0.0109557,0.024857976
8389,cd85df142f1999e5f38ed4497f2c53c_aug_flip,0.439092767,0.0260081,0.059231447
8390,cdd00143a3e1e33bbecf71e2e014ff6f_flip,0.390645588,0.0106911,0.027367774
8391,cdd00143a3e1e33bbecf71e2e014ff6f_aug_flip,0.396234108,0.0066712,0.016836511
8392,ce15b45925e8eafdc7c8d44ce7d81944_flip,0.33927376,0.0275318,0.081149217
8393,ce15b45925e8eafdc7c8d44ce7d81944_aug_flip,0.338499135,0.0248017,0.073269611
8394,ce24c9cd6fd7fc85a705d4b7961d1541_flip,0.392669512,0.0391903,0.099804795
8395,ce24c9cd6fd7fc85a705d4b7961d1541_aug_flip,0.402564482,0.0333434,0.082827476
8396,ce375f51744396e52a9eb0f146e94477_flip,0.53965175,0.0072248,0.013387893
8397,ce375f51744396e52a9eb0f146e94477_aug_flip,0.516842806,0.0125041,0.024193236
8398,ce7f8dd99ad39c7ced221ff8ccc3f00a_flip,0.449089088,0.0194325,0.043270924
8399,ce7f8dd99ad39c7ced221ff8ccc3f00a_aug_flip,0.461602459,0.0215663,0.046720505
8400,ce80b59208448fed627014ff98c41eb1_flip,0.409985967,0.0192529,0.0469599
8401,ce80b59208448fed627014ff98c41eb1_aug_flip,0.40827621,0.0210644,0.051593503
8402,ce8a229dc887ee448db6b792a14402eb_flip,0.400945375,0.0213467,0.053240918
8403,ce8a229dc887ee448db6b792a14402eb_aug_flip,0.400520463,0.0240574,0.060065346
8404,ce93ae42d9cba64c8dcad5127c74b8e0_flip,0.325958352,0.0033361,0.010234743
8405,ce93ae42d9cba64c8dcad5127c74b8e0_aug_flip,0.330384986,0.0080207,0.02427683
8406,ceb561c72a407ddfdc50a691c68014fd_flip,0.356709221,0.0101635,0.028492395
8407,ceb561c72a407ddfdc50a691c68014fd_aug_flip,0.355392865,0.0069757,0.019628137
8408,cecb33e248ca048817e76f36a4eac3ec_flip,0.377445967,0.0046359,0.012282288
8409,cecb33e248ca048817e76f36a4eac3ec_aug_flip,0.380923041,0.0064744,0.016996609
8410,cf0173d1473b186dacce45a7f05103ce_flip,0.457272806,0.0093253,0.020393297
8411,cf0173d1473b186dacce45a7f05103ce_aug_flip,0.460659024,0.0001083,0.000235098
8412,cf4c819d9deb6533108499aad0a89b28_flip,0.452713185,0.0114138,0.025211989
8413,cf4c819d9deb6533108499aad0a89b28_aug_flip,0.46633509,0.0155583,0.033362919
8414,cf698011f90ac05f253c03b7df20edd5_flip,0.494178744,0.0150785,0.030512239
8415,cf698011f90ac05f253c03b7df20edd5_aug_flip,0.493918002,0.0187917,0.038046194
8416,cf88ac755b07beb2becf71e2e014ff6f_flip,0.382322915,0.0131335,0.034351851
8417,cf88ac755b07beb2becf71e2e014ff6f_aug_flip,0.367695482,0.0164151,0.044643192
8418,cf9e82b3235f62c949956811ccd3041_flip,0.434160606,0.0133198,0.03067943
8419,cf9e82b3235f62c949956811ccd3041_aug_flip,0.414591606,0.012738,0.030724211
8420,cfaa08fcfdd2548f3cf703732f36a0b0_flip,0.288969412,0.0011435,0.003957166
8421,cfaa08fcfdd2548f3cf703732f36a0b0_aug_flip,0.285522969,0.0001117,0.000391212
8422,cfbc7aef816bb77495cad68eb5eb0e38_flip,0.490297892,0.0131043,0.026727221
8423,cfbc7aef816bb77495cad68eb5eb0e38_aug_flip,0.48423858,0.0117141,0.024190761
8424,cfc8e5925bbec93de20af544ce47dd47_flip,0.32046301,0.0009649,0.003010956
8425,cfc8e5925bbec93de20af544ce47dd47_aug_flip,0.307460373,0.0014939,0.004858838
8426,d000ef0c691489c9801b0db1d49ea10c_flip,0.578069075,0.0407658,0.070520638
8427,d000ef0c691489c9801b0db1d49ea10c_aug_flip,0.603628808,0.063425,0.105072851
8428,d0087c823c3da04179b497eb9b2101f_flip,0.3979679,0.0090887,0.022837772
8429,d0087c823c3da04179b497eb9b2101f_aug_flip,0.402238022,0.0036682,0.009119476
8430,d014af11d76dbf667aaf79c2db0c7371_flip,0.407012406,0.0095104,0.023366364
8431,d014af11d76dbf667aaf79c2db0c7371_aug_flip,0.411047863,0.0010004,0.00243378
8432,d07300cbf12c42c3c427f8508e3d634b_flip,0.440635921,0.012961,0.029414306
8433,d07300cbf12c42c3c427f8508e3d634b_aug_flip,0.448814343,0.0080494,0.01793481
8434,d07c8208ad9dc35780e74058ee862f05_flip,0.307290323,0.007319,0.023817867
8435,d07c8208ad9dc35780e74058ee862f05_aug_flip,0.304649822,0.0013769,0.004519615
8436,d09bc41a975c151d84ea893d074ffaa1_flip,0.534662208,0.0259962,0.048621727
8437,d09bc41a975c151d84ea893d074ffaa1_aug_flip,0.524356653,0.0109443,0.020871863
8438,d0ea101dad5bc464a134736201a79843_flip,0.402101788,0.0035685,0.008874619
8439,d0ea101dad5bc464a134736201a79843_aug_flip,0.396039273,0.000122,0.00030805
8440,d10226fc9aee707972a38ac2b8f5cd48_flip,0.4288149,0.0105635,0.024634172
8441,d10226fc9aee707972a38ac2b8f5cd48_aug_flip,0.465294671,0.0028108,0.006040903
8442,d13d0612c64c1c872457c273ba02ebf_flip,0.313678502,0.002647,0.008438576
8443,d13d0612c64c1c872457c273ba02ebf_aug_flip,0.312679373,0.0039906,0.012762594
8444,d157bd15ee2d92b0bda733a39f84326d_flip,0.444390569,0.0167921,0.037786805
8445,d157bd15ee2d92b0bda733a39f84326d_aug_flip,0.443343308,0.0139094,0.031373881
8446,d164a37bffeb5a83f04c8b6c3407554_flip,0.454029427,0.0206371,0.045453221
8447,d164a37bffeb5a83f04c8b6c3407554_aug_flip,0.461128851,0.0179128,0.038845542
8448,d17868e795ae339d28af9bd424dcd6fa_flip,0.399789831,0.0233998,0.058530253
8449,d17868e795ae339d28af9bd424dcd6fa_aug_flip,0.406831282,0.0100761,0.024767269
8450,d1bf2bf3302c0ec0e21186de41a0101_flip,0.355896619,0.0068574,0.019267955
8451,d1bf2bf3302c0ec0e21186de41a0101_aug_flip,0.363032037,0.003987,0.010982502
8452,d1d8404f9bd3dc63196f09f71403d35_flip,0.301962879,0.0030007,0.009937314
8453,d1d8404f9bd3dc63196f09f71403d35_aug_flip,0.285138602,0.009944,0.034874268
8454,d22a2d20acbdca70c972ff3f74d38438_flip,0.402520792,0.0162019,0.040251088
8455,d254f43f06f829bd37a7dd6224232260_flip,0.314985294,0.0135755,0.043098837
8456,d26600287815f6e8e194052f3f12cb2e_flip,0.370920092,0.0146978,0.039625246
8457,d28ad2ed7b1ba665b1bb46d2556ba67d_flip,0.457736446,0.0162545,0.035510609
8458,d28ad2ed7b1ba665b1bb46d2556ba67d_aug_flip,0.463311455,0.0119245,0.025737546
8459,d28d00d6488ad1a78079d5a13e411210_flip,0.423409342,0.0058348,0.013780518
8460,d28d00d6488ad1a78079d5a13e411210_aug_flip,0.439079633,0.0126455,0.028800015
8461,d2efbf5a3b7ddbf94c0aa7c1668459cf_flip,0.400155933,0.0020016,0.00500205
